Date,Datetime,Month,AccountNumber,Quantity,UnitOfMeasure,SettlementPointPrice,PriceUnits,Price
12/22/2022,12/22/2022 21:00,December,account_b,457.815,kWh,110.02,$/MWh,0.11002
12/22/2022,12/22/2022 22:00,December,account_a,20.9415,kWh,81.24,$/MWh,0.08124
12/22/2022,12/22/2022 22:00,December,account_b,460.92,kWh,81.24,$/MWh,0.08124
12/22/2022,12/22/2022 23:00,December,account_a,21.5625,kWh,81.89,$/MWh,0.08189
12/22/2022,12/22/2022 23:00,December,account_b,459.678,kWh,81.89,$/MWh,0.08189
12/23/2022,12/23/2022 0:00,December,account_a,21.2175,kWh,69.6,$/MWh,0.0696
12/23/2022,12/23/2022 0:00,December,account_b,469.131,kWh,69.6,$/MWh,0.0696
12/23/2022,12/23/2022 1:00,December,account_a,20.57925,kWh,66.94,$/MWh,0.06694
12/23/2022,12/23/2022 1:00,December,account_b,471.96,kWh,66.94,$/MWh,0.06694
12/23/2022,12/23/2022 2:00,December,account_a,20.85525,kWh,71.94,$/MWh,0.07194
12/23/2022,12/23/2022 2:00,December,account_b,464.508,kWh,71.94,$/MWh,0.07194
12/23/2022,12/23/2022 3:00,December,account_a,19.61325,kWh,84.25,$/MWh,0.08425
12/23/2022,12/23/2022 3:00,December,account_b,466.923,kWh,84.25,$/MWh,0.08425
12/23/2022,12/23/2022 4:00,December,account_a,21.54525,kWh,100.02,$/MWh,0.10002
12/23/2022,12/23/2022 4:00,December,account_b,469.269,kWh,100.02,$/MWh,0.10002
12/23/2022,12/23/2022 5:00,December,account_a,19.61325,kWh,145.89,$/MWh,0.14589
12/23/2022,12/23/2022 5:00,December,account_b,469.338,kWh,145.89,$/MWh,0.14589
12/23/2022,12/23/2022 6:00,December,account_a,19.26825,kWh,302.95,$/MWh,0.30295
12/23/2022,12/23/2022 6:00,December,account_b,477.342,kWh,302.95,$/MWh,0.30295
12/23/2022,12/23/2022 7:00,December,account_a,18.23325,kWh,432.87,$/MWh,0.43287
12/23/2022,12/23/2022 7:00,December,account_b,472.029,kWh,432.87,$/MWh,0.43287
12/23/2022,12/23/2022 8:00,December,account_a,15.0075,kWh,423.7,$/MWh,0.4237
12/23/2022,12/23/2022 8:00,December,account_b,414.069,kWh,423.7,$/MWh,0.4237
12/23/2022,12/23/2022 9:00,December,account_a,10.78125,kWh,210,$/MWh,0.21
12/23/2022,12/23/2022 9:00,December,account_b,401.511,kWh,210,$/MWh,0.21
12/23/2022,12/23/2022 10:00,December,account_a,14.57625,kWh,155.87,$/MWh,0.15587
12/23/2022,12/23/2022 10:00,December,account_b,381.915,kWh,155.87,$/MWh,0.15587
12/23/2022,12/23/2022 11:00,December,account_a,10.22925,kWh,120.79,$/MWh,0.12079
12/23/2022,12/23/2022 11:00,December,account_b,348.657,kWh,120.79,$/MWh,0.12079
12/23/2022,12/23/2022 12:00,December,account_a,12.4545,kWh,85.72,$/MWh,0.08572
12/23/2022,12/23/2022 12:00,December,account_b,356.661,kWh,85.72,$/MWh,0.08572
12/23/2022,12/23/2022 13:00,December,account_a,8.073,kWh,70.5,$/MWh,0.0705
12/23/2022,12/23/2022 13:00,December,account_b,373.497,kWh,70.5,$/MWh,0.0705
12/23/2022,12/23/2022 14:00,December,account_a,8.43525,kWh,65.01,$/MWh,0.06501
12/23/2022,12/23/2022 14:00,December,account_b,371.082,kWh,65.01,$/MWh,0.06501
12/23/2022,12/23/2022 15:00,December,account_a,8.6595,kWh,66.66,$/MWh,0.06666
12/23/2022,12/23/2022 15:00,December,account_b,378.672,kWh,66.66,$/MWh,0.06666
12/23/2022,12/23/2022 16:00,December,account_a,11.95425,kWh,110.88,$/MWh,0.11088
12/23/2022,12/23/2022 16:00,December,account_b,401.511,kWh,110.88,$/MWh,0.11088
12/23/2022,12/23/2022 17:00,December,account_a,13.64475,kWh,497.82,$/MWh,0.49782
12/23/2022,12/23/2022 17:00,December,account_b,411.723,kWh,497.82,$/MWh,0.49782
12/23/2022,12/23/2022 18:00,December,account_a,15.2145,kWh,530.36,$/MWh,0.53036
12/23/2022,12/23/2022 18:00,December,account_b,413.931,kWh,530.36,$/MWh,0.53036
12/23/2022,12/23/2022 19:00,December,account_a,13.88625,kWh,512.59,$/MWh,0.51259
12/23/2022,12/23/2022 19:00,December,account_b,412.275,kWh,512.59,$/MWh,0.51259
12/23/2022,12/23/2022 20:00,December,account_a,15.54225,kWh,503.21,$/MWh,0.50321
12/23/2022,12/23/2022 20:00,December,account_b,411.654,kWh,503.21,$/MWh,0.50321
12/23/2022,12/23/2022 21:00,December,account_a,15.43875,kWh,331.92,$/MWh,0.33192
12/23/2022,12/23/2022 21:00,December,account_b,400.545,kWh,331.92,$/MWh,0.33192
12/23/2022,12/23/2022 22:00,December,account_a,13.5585,kWh,187.98,$/MWh,0.18798
12/23/2022,12/23/2022 22:00,December,account_b,403.719,kWh,187.98,$/MWh,0.18798
12/23/2022,12/23/2022 23:00,December,account_a,14.26575,kWh,125.37,$/MWh,0.12537
12/23/2022,12/23/2022 23:00,December,account_b,399.924,kWh,125.37,$/MWh,0.12537
12/24/2022,12/24/2022 0:00,December,account_a,16.008,kWh,661.37,$/MWh,0.66137
12/24/2022,12/24/2022 0:00,December,account_b,393.645,kWh,661.37,$/MWh,0.66137
12/24/2022,12/24/2022 1:00,December,account_a,13.33425,kWh,587.38,$/MWh,0.58738
12/24/2022,12/24/2022 1:00,December,account_b,398.406,kWh,587.38,$/MWh,0.58738
12/24/2022,12/24/2022 2:00,December,account_a,13.05825,kWh,552.76,$/MWh,0.55276
12/24/2022,12/24/2022 2:00,December,account_b,396.888,kWh,552.76,$/MWh,0.55276
12/24/2022,12/24/2022 3:00,December,account_a,14.30025,kWh,552.37,$/MWh,0.55237
12/24/2022,12/24/2022 3:00,December,account_b,392.955,kWh,552.37,$/MWh,0.55237
12/24/2022,12/24/2022 4:00,December,account_a,13.71375,kWh,718.56,$/MWh,0.71856
12/24/2022,12/24/2022 4:00,December,account_b,393.162,kWh,718.56,$/MWh,0.71856
12/24/2022,12/24/2022 5:00,December,account_a,11.29875,kWh,1091.97,$/MWh,1.09197
12/24/2022,12/24/2022 5:00,December,account_b,390.609,kWh,1091.97,$/MWh,1.09197
12/24/2022,12/24/2022 6:00,December,account_a,12.2475,kWh,2368.91,$/MWh,2.36891
12/24/2022,12/24/2022 6:00,December,account_b,395.922,kWh,2368.91,$/MWh,2.36891
12/24/2022,12/24/2022 7:00,December,account_a,10.8675,kWh,2528.14,$/MWh,2.52814
12/24/2022,12/24/2022 7:00,December,account_b,393.507,kWh,2528.14,$/MWh,2.52814
12/24/2022,12/24/2022 8:00,December,account_a,10.47075,kWh,1939.69,$/MWh,1.93969
12/24/2022,12/24/2022 8:00,December,account_b,384.675,kWh,1939.69,$/MWh,1.93969
12/24/2022,12/24/2022 9:00,December,account_a,6.5895,kWh,487.5,$/MWh,0.4875
12/24/2022,12/24/2022 9:00,December,account_b,359.421,kWh,487.5,$/MWh,0.4875
12/24/2022,12/24/2022 10:00,December,account_a,7.95225,kWh,192.04,$/MWh,0.19204
12/24/2022,12/24/2022 10:00,December,account_b,328.578,kWh,192.04,$/MWh,0.19204
12/24/2022,12/24/2022 11:00,December,account_a,9.2805,kWh,100.19,$/MWh,0.10019
12/24/2022,12/24/2022 11:00,December,account_b,292.836,kWh,100.19,$/MWh,0.10019
12/24/2022,12/24/2022 12:00,December,account_a,7.176,kWh,75.33,$/MWh,0.07533
12/24/2022,12/24/2022 12:00,December,account_b,285.522,kWh,75.33,$/MWh,0.07533
12/24/2022,12/24/2022 13:00,December,account_a,6.95175,kWh,63.78,$/MWh,0.06378
12/24/2022,12/24/2022 13:00,December,account_b,291.87,kWh,63.78,$/MWh,0.06378
12/24/2022,12/24/2022 14:00,December,account_a,4.08825,kWh,55,$/MWh,0.055
12/24/2022,12/24/2022 14:00,December,account_b,307.257,kWh,55,$/MWh,0.055
12/24/2022,12/24/2022 15:00,December,account_a,4.5195,kWh,52.21,$/MWh,0.05221
12/24/2022,12/24/2022 15:00,December,account_b,323.541,kWh,52.21,$/MWh,0.05221
12/24/2022,12/24/2022 16:00,December,account_a,4.692,kWh,72.46,$/MWh,0.07246
12/24/2022,12/24/2022 16:00,December,account_b,325.749,kWh,72.46,$/MWh,0.07246
12/24/2022,12/24/2022 17:00,December,account_a,6.8655,kWh,132.85,$/MWh,0.13285
12/24/2022,12/24/2022 17:00,December,account_b,343.275,kWh,132.85,$/MWh,0.13285
12/24/2022,12/24/2022 18:00,December,account_a,7.88325,kWh,417.8,$/MWh,0.4178
12/24/2022,12/24/2022 18:00,December,account_b,351.762,kWh,417.8,$/MWh,0.4178
12/24/2022,12/24/2022 19:00,December,account_a,7.8315,kWh,709.3,$/MWh,0.7093
12/24/2022,12/24/2022 19:00,December,account_b,369.288,kWh,709.3,$/MWh,0.7093
12/24/2022,12/24/2022 20:00,December,account_a,8.81475,kWh,809.47,$/MWh,0.80947
12/24/2022,12/24/2022 20:00,December,account_b,374.463,kWh,809.47,$/MWh,0.80947
12/24/2022,12/24/2022 21:00,December,account_a,9.867,kWh,711.3,$/MWh,0.7113
12/24/2022,12/24/2022 21:00,December,account_b,375.774,kWh,711.3,$/MWh,0.7113
12/24/2022,12/24/2022 22:00,December,account_a,7.6245,kWh,474.1,$/MWh,0.4741
12/24/2022,12/24/2022 22:00,December,account_b,375.705,kWh,474.1,$/MWh,0.4741
12/24/2022,12/24/2022 23:00,December,account_a,10.78125,kWh,201.03,$/MWh,0.20103
12/24/2022,12/24/2022 23:00,December,account_b,383.295,kWh,201.03,$/MWh,0.20103
12/25/2022,12/25/2022 0:00,December,account_a,10.36725,kWh,67.56,$/MWh,0.06756
12/25/2022,12/25/2022 0:00,December,account_b,388.47,kWh,67.56,$/MWh,0.06756
12/25/2022,12/25/2022 1:00,December,account_a,10.35,kWh,61.31,$/MWh,0.06131
12/25/2022,12/25/2022 1:00,December,account_b,384.951,kWh,61.31,$/MWh,0.06131
12/25/2022,12/25/2022 2:00,December,account_a,10.3155,kWh,60.78,$/MWh,0.06078
12/25/2022,12/25/2022 2:00,December,account_b,390.057,kWh,60.78,$/MWh,0.06078
12/25/2022,12/25/2022 3:00,December,account_a,11.74725,kWh,60.21,$/MWh,0.06021
12/25/2022,12/25/2022 3:00,December,account_b,387.021,kWh,60.21,$/MWh,0.06021
12/25/2022,12/25/2022 4:00,December,account_a,10.57425,kWh,65.01,$/MWh,0.06501
12/25/2022,12/25/2022 4:00,December,account_b,386.469,kWh,65.01,$/MWh,0.06501
12/25/2022,12/25/2022 5:00,December,account_a,10.8675,kWh,72.52,$/MWh,0.07252
12/25/2022,12/25/2022 5:00,December,account_b,389.712,kWh,72.52,$/MWh,0.07252
12/25/2022,12/25/2022 6:00,December,account_a,11.19525,kWh,82.1,$/MWh,0.0821
12/25/2022,12/25/2022 6:00,December,account_b,393.093,kWh,82.1,$/MWh,0.0821
12/25/2022,12/25/2022 7:00,December,account_a,10.60875,kWh,104.76,$/MWh,0.10476
12/25/2022,12/25/2022 7:00,December,account_b,388.677,kWh,104.76,$/MWh,0.10476
12/25/2022,12/25/2022 8:00,December,account_a,7.77975,kWh,88.13,$/MWh,0.08813
12/25/2022,12/25/2022 8:00,December,account_b,327.75,kWh,88.13,$/MWh,0.08813
12/25/2022,12/25/2022 9:00,December,account_a,4.2435,kWh,60.31,$/MWh,0.06031
12/25/2022,12/25/2022 9:00,December,account_b,262.614,kWh,60.31,$/MWh,0.06031
12/25/2022,12/25/2022 10:00,December,account_a,1.7595,kWh,49.88,$/MWh,0.04988
12/25/2022,12/25/2022 10:00,December,account_b,248.814,kWh,49.88,$/MWh,0.04988
12/25/2022,12/25/2022 11:00,December,account_a,1.7595,kWh,42.51,$/MWh,0.04251
12/25/2022,12/25/2022 11:00,December,account_b,247.296,kWh,42.51,$/MWh,0.04251
12/25/2022,12/25/2022 12:00,December,account_a,1.77675,kWh,37.36,$/MWh,0.03736
12/25/2022,12/25/2022 12:00,December,account_b,255.162,kWh,37.36,$/MWh,0.03736
12/25/2022,12/25/2022 13:00,December,account_a,1.794,kWh,37.26,$/MWh,0.03726
12/25/2022,12/25/2022 13:00,December,account_b,263.649,kWh,37.26,$/MWh,0.03726
12/25/2022,12/25/2022 14:00,December,account_a,1.74225,kWh,32.96,$/MWh,0.03296
12/25/2022,12/25/2022 14:00,December,account_b,263.028,kWh,32.96,$/MWh,0.03296
12/25/2022,12/25/2022 15:00,December,account_a,1.81125,kWh,30.69,$/MWh,0.03069
12/25/2022,12/25/2022 15:00,December,account_b,298.356,kWh,30.69,$/MWh,0.03069
12/25/2022,12/25/2022 16:00,December,account_a,2.46675,kWh,34.43,$/MWh,0.03443
12/25/2022,12/25/2022 16:00,December,account_b,308.361,kWh,34.43,$/MWh,0.03443
12/25/2022,12/25/2022 17:00,December,account_a,4.3125,kWh,40.49,$/MWh,0.04049
12/25/2022,12/25/2022 17:00,December,account_b,315.537,kWh,40.49,$/MWh,0.04049
12/25/2022,12/25/2022 18:00,December,account_a,4.6575,kWh,40.74,$/MWh,0.04074
12/25/2022,12/25/2022 18:00,December,account_b,324.093,kWh,40.74,$/MWh,0.04074
12/25/2022,12/25/2022 19:00,December,account_a,5.84775,kWh,36.88,$/MWh,0.03688
12/25/2022,12/25/2022 19:00,December,account_b,341.757,kWh,36.88,$/MWh,0.03688
12/25/2022,12/25/2022 20:00,December,account_a,5.589,kWh,35.04,$/MWh,0.03504
12/25/2022,12/25/2022 20:00,December,account_b,347.622,kWh,35.04,$/MWh,0.03504
12/25/2022,12/25/2022 21:00,December,account_a,6.8655,kWh,34.48,$/MWh,0.03448
12/25/2022,12/25/2022 21:00,December,account_b,356.385,kWh,34.48,$/MWh,0.03448
12/25/2022,12/25/2022 22:00,December,account_a,7.22775,kWh,34.71,$/MWh,0.03471
12/25/2022,12/25/2022 22:00,December,account_b,350.244,kWh,34.71,$/MWh,0.03471
12/25/2022,12/25/2022 23:00,December,account_a,7.19325,kWh,34.3,$/MWh,0.0343
12/25/2022,12/25/2022 23:00,December,account_b,351.9,kWh,34.3,$/MWh,0.0343
12/26/2022,12/26/2022 0:00,December,account_a,7.521,kWh,32.06,$/MWh,0.03206
12/26/2022,12/26/2022 0:00,December,account_b,196.788,kWh,32.06,$/MWh,0.03206
12/26/2022,12/26/2022 1:00,December,account_a,7.7625,kWh,32.59,$/MWh,0.03259
12/26/2022,12/26/2022 1:00,December,account_b,205.344,kWh,32.59,$/MWh,0.03259
12/26/2022,12/26/2022 2:00,December,account_a,7.67625,kWh,35,$/MWh,0.035
12/26/2022,12/26/2022 2:00,December,account_b,223.629,kWh,35,$/MWh,0.035
12/26/2022,12/26/2022 3:00,December,account_a,9.315,kWh,36.97,$/MWh,0.03697
12/26/2022,12/26/2022 3:00,December,account_b,234.255,kWh,36.97,$/MWh,0.03697
12/26/2022,12/26/2022 4:00,December,account_a,7.05525,kWh,45.27,$/MWh,0.04527
12/26/2022,12/26/2022 4:00,December,account_b,249.159,kWh,45.27,$/MWh,0.04527
12/26/2022,12/26/2022 5:00,December,account_a,8.349,kWh,57.18,$/MWh,0.05718
12/26/2022,12/26/2022 5:00,December,account_b,246.813,kWh,57.18,$/MWh,0.05718
12/26/2022,12/26/2022 6:00,December,account_a,9.729,kWh,66.17,$/MWh,0.06617
12/26/2022,12/26/2022 6:00,December,account_b,258.06,kWh,66.17,$/MWh,0.06617
12/26/2022,12/26/2022 7:00,December,account_a,9.95325,kWh,71.58,$/MWh,0.07158
12/26/2022,12/26/2022 7:00,December,account_b,252.54,kWh,71.58,$/MWh,0.07158
12/26/2022,12/26/2022 8:00,December,account_a,8.142,kWh,46.61,$/MWh,0.04661
12/26/2022,12/26/2022 8:00,December,account_b,223.56,kWh,46.61,$/MWh,0.04661
12/26/2022,12/26/2022 9:00,December,account_a,3.4845,kWh,39.23,$/MWh,0.03923
12/26/2022,12/26/2022 9:00,December,account_b,226.32,kWh,39.23,$/MWh,0.03923
12/26/2022,12/26/2022 10:00,December,account_a,1.77675,kWh,35.02,$/MWh,0.03502
12/26/2022,12/26/2022 10:00,December,account_b,221.283,kWh,35.02,$/MWh,0.03502
12/26/2022,12/26/2022 11:00,December,account_a,1.7595,kWh,31.83,$/MWh,0.03183
12/26/2022,12/26/2022 11:00,December,account_b,229.494,kWh,31.83,$/MWh,0.03183
12/26/2022,12/26/2022 12:00,December,account_a,1.7595,kWh,25.72,$/MWh,0.02572
12/26/2022,12/26/2022 12:00,December,account_b,217.764,kWh,25.72,$/MWh,0.02572
12/26/2022,12/26/2022 13:00,December,account_a,1.77675,kWh,23.51,$/MWh,0.02351
12/26/2022,12/26/2022 13:00,December,account_b,183.678,kWh,23.51,$/MWh,0.02351
12/26/2022,12/26/2022 14:00,December,account_a,1.7595,kWh,22.59,$/MWh,0.02259
12/26/2022,12/26/2022 14:00,December,account_b,155.319,kWh,22.59,$/MWh,0.02259
12/26/2022,12/26/2022 15:00,December,account_a,1.7595,kWh,24.1,$/MWh,0.0241
12/26/2022,12/26/2022 15:00,December,account_b,166.635,kWh,24.1,$/MWh,0.0241
12/26/2022,12/26/2022 16:00,December,account_a,1.863,kWh,29.66,$/MWh,0.02966
12/26/2022,12/26/2022 16:00,December,account_b,156.423,kWh,29.66,$/MWh,0.02966
12/26/2022,12/26/2022 17:00,December,account_a,2.5185,kWh,46.38,$/MWh,0.04638
12/26/2022,12/26/2022 17:00,December,account_b,183.816,kWh,46.38,$/MWh,0.04638
12/26/2022,12/26/2022 18:00,December,account_a,4.1055,kWh,51.49,$/MWh,0.05149
12/26/2022,12/26/2022 18:00,December,account_b,200.79,kWh,51.49,$/MWh,0.05149
12/26/2022,12/26/2022 19:00,December,account_a,4.98525,kWh,56.56,$/MWh,0.05656
12/26/2022,12/26/2022 19:00,December,account_b,224.457,kWh,56.56,$/MWh,0.05656
12/26/2022,12/26/2022 20:00,December,account_a,4.83,kWh,52.08,$/MWh,0.05208
12/26/2022,12/26/2022 20:00,December,account_b,237.774,kWh,52.08,$/MWh,0.05208
12/26/2022,12/26/2022 21:00,December,account_a,6.64125,kWh,46.35,$/MWh,0.04635
12/26/2022,12/26/2022 21:00,December,account_b,257.922,kWh,46.35,$/MWh,0.04635
12/26/2022,12/26/2022 22:00,December,account_a,5.01975,kWh,39.73,$/MWh,0.03973
12/26/2022,12/26/2022 22:00,December,account_b,271.998,kWh,39.73,$/MWh,0.03973
